case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn,
190882,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Corrie Howton,6401-108,401-36-9299,526-03-5422,160-51-6345,The plaintiff in this case is a group of developers who built a resort on the nearby beach. The group was looking for a place to set up their business and raise money for their causes and they succeeded in finding investors. However the investors were not happy with the location of the hotel and other facilities on the beach. The developers managed to get another hotel on the beach that they could use as a base of operations. However the beach became too popular with tourists and the developers stopped providing services to the beach. The Beach Committee began an investigation into how things worked at the beach and found that there was no need
191460,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Emma Mulloch,1568-108,665-15-4411,448-28-9062,793-86-6496,The case is about a group of people who sought to stop an express bus from running in the city. The bus company agreed to stop running the bus but the group argue that the buses are necessary for day-to-day life in the city and that not everyone should be able to live near means of transportation
192413,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Grayce Saynor,6708-120,526-88-7489,526-88-7489,803-59-9631,The case is about a group of people who wanted to stop a construction project in Seattle. They hired an attorney and the law firm that was representing the group said they had the right to do so. The construction project was going to start up next year and the group wanted to prevent it
192745,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tabatha Playdon,7692-118,599-45-5344,604-30-9646,579-84-8782,The plaintiff in this case is a group of people who identify as transgender. They have been trying to gain legal status in the United States for years and they finally received their relief on Tuesday November 5th. The court issued a order stating that they can live and work in the country and they are now known as change
193263,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Darsie Boise,6401-100,312-19-1735,781-10-6571,889-02-3506,The plaintiff in this case is a convenience store owner who was discriminated against by the restaurant he worked for. The restaurant used a rule that allowed customers to order their food and have it delivered to their house when they left the restaurant. The store owner refused to be a part of the plan causing the restaurant to offer him a job opening instead
193968,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Hansiain Knightly,4805-104,303-94-6478,698-48-7328,847-90-6201,The plaintiff in this case is a business owner who claims that she was unfairly lobbied by the city to get a project completed on time and within budget. The business owner sued the city for damages including $2 million in individual costs and $100000 in total. The city's response is that the business owner's claims are without merit and that they are therefore void. The city argues that the business owner's complaints about their decisions were not just; they also alleged that the business owner knew or should have known what would be done and that this gave rise to an inference of intent
197175,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Elsy Munkton,6401-112,512-36-8280,856-81-7846,659-65-0861,The case is about a public figure who is accused of sexual assault
197263,resolved,https://www.courts.wa.gov/court_rules/,guilty,Padraig Ambrosio,2911-114,656-51-2165,777-41-2922,827-59-7195,The plaintiff in this case is a business owner who reside in the city of Seattle. The defendant is a developer who has been living in a nearby town. The defendant started development on the property where the plaintiff currently resides. When the plaintiff was not able to take care of her bills the developer took over her home and business. The defendant has been taking over her business and residences since. She has been causing peace and order problems in the city and causing it to be a chaotic place to live
197645,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Waylen Sheridan,6708-120,472-29-6570,886-97-5882,883-62-2119,The plaintiff is a woman who was married to the defendant for six years during which time he has done all of the habitable work in the house. The defendant has been living in the house with her and their child. When the man’s leave was given for work the plaintiff asked him to move out but he refused
198364,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Myer Currington,3704-104,800-29-9360,136-51-8043,456-26-1606,The plaintiff in this case is a business owner who accused her employees of stealing from her business. The defendants in this case are the businesses which allegedly stole from the plaintiff's business.
199009,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Lance Dinnage,3360-118,476-57-0400,805-22-4564,757-29-0118,The plaintiff in this case is a coffee shop. The business is owned by the plaintiff's parents. The business is located in the center of the city. There are concerns that the coffee shop is being used as a place for criminals to terrorize customers and employees. The defendants are the coffee shop's owner the city and some of the customers who call the coffee shop their home
199127,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Brendan Kimmings,8757-122,116-93-3582,174-14-2326,755-72-7190,The case is about a woman who was sexually assaulted while she was going to the grocery store
199404,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Arda Ferrar,2911-114,149-29-8407,777-41-2922,151-05-9205,In this case the plaintiff is a coffee retailer that was sued for $500 million by the defendant KFC. The suit was filed when KFC began selling coffee without the consent of the coffee retailers. The defendant has until September 30 2020 to make changes to its business model or face a possible$1 billion dollar legal bill
199565,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Tracee Booij,4773-104,351-30-5734,286-15-0027,538-82-2223,The plaintiff in this case is a group of homeowners who desire to stop a business from developing within their neighborhood. The business is located in an areas poverty rate is 12th lowest in the city and the business is also located in an areas crime rate is high. The defendants in this case are the businesses developer and themselves.
199846,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Hedda Sims,2423-122,111-12-2834,258-70-5396,878-91-9752,The case is about a woman who was married to a man who was diagnosed with breast cancer. She was able to win a ruling from a judge that allowed her to spend time with her husband even though she had the disease and could not work.
