client_ssn,client_name,client_street,client_city,client_zip,client_state,client_dob,client_phone,firm_id,dept_num
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,114
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,112
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,124
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,106
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,104
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,108
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,100
160-48-8824,"Free Dicke","22 Prairieview Trail",Philadelphia,19104,Pennsylvania,2001-12-12,6102916398,87-043-6401,110
160-51-6345,"Arluene Musker","94 Starling Avenue","El Paso",88563,Texas,1979-07-16,9158181960,22-285-1947,106
160-51-6345,"Arluene Musker","94 Starling Avenue","El Paso",88563,Texas,1979-07-16,9158181960,22-285-1947,124
160-51-6345,"Arluene Musker","94 Starling Avenue","El Paso",88563,Texas,1979-07-16,9158181960,22-285-1947,112
161-09-3624,"Mikael Byron","3 Anniversary Park","Las Vegas",89110,Nevada,1985-03-24,7021731235,36-768-2911,118
161-09-3624,"Mikael Byron","3 Anniversary Park","Las Vegas",89110,Nevada,1985-03-24,7021731235,36-768-2911,122
161-09-3624,"Mikael Byron","3 Anniversary Park","Las Vegas",89110,Nevada,1985-03-24,7021731235,36-768-2911,114
161-09-3624,"Mikael Byron","3 Anniversary Park","Las Vegas",89110,Nevada,1985-03-24,7021731235,36-768-2911,106
163-13-1834,"Mitzi Currall","43 Charing Cross Place","Boynton Beach",33436,Florida,1903-01-10,5614580149,38-183-8757,112
163-13-1834,"Mitzi Currall","43 Charing Cross Place","Boynton Beach",33436,Florida,1903-01-10,5614580149,38-183-8757,122
164-30-6032,"Brittney Scottesmoor","55539 Hagan Place",Arlington,76004,Texas,1966-11-24,8175472550,24-809-5785,104
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,104
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,100
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,106
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,108
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,112
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,110
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,114
165-97-2738,"Josias Rattenbury","02 Meadow Ridge Plaza",Houston,77050,Texas,1977-02-05,2817345513,87-043-6401,124
166-44-4687,"Karlik Crippell","67 Village Terrace","New Orleans",70124,Louisiana,1928-08-06,9859622762,74-575-2423,124
166-44-4687,"Karlik Crippell","67 Village Terrace","New Orleans",70124,Louisiana,1928-08-06,9859622762,74-575-2423,108
166-44-4687,"Karlik Crippell","67 Village Terrace","New Orleans",70124,Louisiana,1928-08-06,9859622762,74-575-2423,122
166-44-4687,"Karlik Crippell","67 Village Terrace","New Orleans",70124,Louisiana,1928-08-06,9859622762,74-575-2423,116
166-45-6331,"Kile Hickisson","1151 Steensland Lane",Boise,83716,Idaho,2014-05-29,2085280515,99-416-9999,100
167-26-5669,"Kelly Willshear","07 Elgar Street",Naples,34102,Florida,1964-07-12,9418537288,14-373-4613,106
167-26-5669,"Kelly Willshear","07 Elgar Street",Naples,34102,Florida,1964-07-12,9418537288,14-373-4613,118
168-84-4918,"Sam Jobern","2576 Old Shore Avenue",Rochester,14639,"New York",1999-08-20,5854540942,14-373-4613,118
168-84-4918,"Sam Jobern","2576 Old Shore Avenue",Rochester,14639,"New York",1999-08-20,5854540942,14-373-4613,106
169-07-5121,"Harriott Mayor","3478 Westridge Road",Clearwater,33758,Florida,1990-01-18,8132060742,19-605-3360,106
169-07-5121,"Harriott Mayor","3478 Westridge Road",Clearwater,33758,Florida,1990-01-18,8132060742,19-605-3360,118
169-07-5121,"Harriott Mayor","3478 Westridge Road",Clearwater,33758,Florida,1990-01-18,8132060742,19-605-3360,112
169-58-0703,"Gerrilee Ferrini","1813 Wayridge Circle",Melbourne,32919,Florida,1917-01-06,3211935585,52-271-5785,122
169-58-0703,"Gerrilee Ferrini","1813 Wayridge Circle",Melbourne,32919,Florida,1917-01-06,3211935585,52-271-5785,114
169-58-0703,"Gerrilee Ferrini","1813 Wayridge Circle",Melbourne,32919,Florida,1917-01-06,3211935585,52-271-5785,110
170-38-9299,"Bradley Deniseau","5 Kedzie Avenue",Huntsville,35895,Alabama,1917-03-14,2563551590,78-297-6374,102
171-56-3770,"Emory Donati","4 Wayridge Avenue",Baltimore,21203,Maryland,2017-01-20,4104988355,80-711-7692,106
171-56-3770,"Emory Donati","4 Wayridge Avenue",Baltimore,21203,Maryland,2017-01-20,4104988355,80-711-7692,118
171-56-3770,"Emory Donati","4 Wayridge Avenue",Baltimore,21203,Maryland,2017-01-20,4104988355,80-711-7692,120
171-70-6387,"Maxy Revill","4 Petterle Plaza","Fort Lauderdale",33315,Florida,1977-05-07,9544223201,19-605-3360,112
171-70-6387,"Maxy Revill","4 Petterle Plaza","Fort Lauderdale",33315,Florida,1977-05-07,9544223201,19-605-3360,118
171-70-6387,"Maxy Revill","4 Petterle Plaza","Fort Lauderdale",33315,Florida,1977-05-07,9544223201,19-605-3360,106
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,100
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,102
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,104
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,110
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,124
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,122
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,114
171-84-8932,"Emelina Brahmer","17 Haas Drive",Tacoma,98424,Washington,1934-05-17,2063414562,96-251-8140,120
173-25-1326,"Antoni Ducarne","675 Hollow Ridge Crossing",Milwaukee,53277,Wisconsin,1977-10-27,4149123653,14-384-2939,110
173-25-1326,"Antoni Ducarne","675 Hollow Ridge Crossing",Milwaukee,53277,Wisconsin,1977-10-27,4149123653,14-384-2939,102
173-25-1326,"Antoni Ducarne","675 Hollow Ridge Crossing",Milwaukee,53277,Wisconsin,1977-10-27,4149123653,14-384-2939,108
173-25-1326,"Antoni Ducarne","675 Hollow Ridge Crossing",Milwaukee,53277,Wisconsin,1977-10-27,4149123653,14-384-2939,100
173-25-1326,"Antoni Ducarne","675 Hollow Ridge Crossing",Milwaukee,53277,Wisconsin,1977-10-27,4149123653,14-384-2939,104
173-50-4821,"Gunner Salsberg","229 Ridge Oak Alley",Worcester,1654,Massachusetts,1924-12-17,5086931783,31-448-4700,104
173-77-6444,"Maureen Howman","29 Eagle Crest Street",Austin,78759,Texas,1947-08-08,5129501627,99-416-9999,100
174-06-6787,"Gamaliel Echallier","4 Harper Junction","New York City",10275,"New York",1962-06-18,2123796812,36-768-2911,106
174-06-6787,"Gamaliel Echallier","4 Harper Junction","New York City",10275,"New York",1962-06-18,2123796812,36-768-2911,118
174-06-6787,"Gamaliel Echallier","4 Harper Junction","New York City",10275,"New York",1962-06-18,2123796812,36-768-2911,122
174-06-6787,"Gamaliel Echallier","4 Harper Junction","New York City",10275,"New York",1962-06-18,2123796812,36-768-2911,114
174-86-2671,"Diann Sheldrick","831 Oak Valley Pass","Santa Fe",87592,"New Mexico",1947-01-02,5054838874,28-990-1568,124
174-86-2671,"Diann Sheldrick","831 Oak Valley Pass","Santa Fe",87592,"New Mexico",1947-01-02,5054838874,28-990-1568,108
174-86-2671,"Diann Sheldrick","831 Oak Valley Pass","Santa Fe",87592,"New Mexico",1947-01-02,5054838874,28-990-1568,100
175-60-4814,"Dulce Soanes","6580 Steensland Road","Des Moines",50335,Iowa,1991-05-04,5155893859,69-192-7922,124
176-43-0149,"Sherie Woodyear","97 Rusk Place","San Francisco",94177,California,1965-08-15,4158016268,40-386-3571,122
176-43-0149,"Sherie Woodyear","97 Rusk Place","San Francisco",94177,California,1965-08-15,4158016268,40-386-3571,114
176-43-0149,"Sherie Woodyear","97 Rusk Place","San Francisco",94177,California,1965-08-15,4158016268,40-386-3571,102
176-52-9376,"Crystie Elderkin","99316 Stang Lane",Waco,76711,Texas,1934-01-03,2546599634,69-192-7922,124
177-17-3694,"Bo Salthouse","73 Lotheville Center",Washington,20557,"District of Columbia",1905-01-02,2027955891,93-738-4268,124
177-17-3694,"Bo Salthouse","73 Lotheville Center",Washington,20557,"District of Columbia",1905-01-02,2027955891,93-738-4268,106
177-26-0021,"Wally Crichmere","187 Marquette Center",Crawfordsville,47937,Indiana,2019-11-26,7651093028,14-373-4613,106
177-26-0021,"Wally Crichmere","187 Marquette Center",Crawfordsville,47937,Indiana,2019-11-26,7651093028,14-373-4613,118
178-40-2473,"Conchita Turneaux","82284 Brentwood Way",Madison,53790,Wisconsin,1995-10-17,6086524043,99-416-9999,100
180-46-1381,"Bette Kiefer","07 Talmadge Circle",Jamaica,11447,"New York",1953-06-28,9179328348,28-990-1568,100
180-46-1381,"Bette Kiefer","07 Talmadge Circle",Jamaica,11447,"New York",1953-06-28,9179328348,28-990-1568,108
180-46-1381,"Bette Kiefer","07 Talmadge Circle",Jamaica,11447,"New York",1953-06-28,9179328348,28-990-1568,124
180-75-8703,"Dewey Marsham","32968 Dapin Pass","San Antonio",78245,Texas,1941-04-13,8304046314,44-618-0600,110
180-75-8703,"Dewey Marsham","32968 Dapin Pass","San Antonio",78245,Texas,1941-04-13,8304046314,44-618-0600,112
180-75-8703,"Dewey Marsham","32968 Dapin Pass","San Antonio",78245,Texas,1941-04-13,8304046314,44-618-0600,122
180-75-8703,"Dewey Marsham","32968 Dapin Pass","San Antonio",78245,Texas,1941-04-13,8304046314,44-618-0600,104
182-91-2693,"Lyle Byrom","234 1st Place","San Bernardino",92424,California,1960-06-01,9097468468,22-285-1947,106
182-91-2693,"Lyle Byrom","234 1st Place","San Bernardino",92424,California,1960-06-01,9097468468,22-285-1947,124
182-91-2693,"Lyle Byrom","234 1st Place","San Bernardino",92424,California,1960-06-01,9097468468,22-285-1947,112
184-27-3835,"Jenni Vernazza","1496 Mendota Avenue","Kansas City",64153,Missouri,2011-07-08,8166617337,82-858-3085,100
184-39-0635,"Laughton Gent","66310 Sloan Drive",Montgomery,36104,Alabama,2016-09-02,3345651911,44-618-0600,110
184-39-0635,"Laughton Gent","66310 Sloan Drive",Montgomery,36104,Alabama,2016-09-02,3345651911,44-618-0600,104
184-39-0635,"Laughton Gent","66310 Sloan Drive",Montgomery,36104,Alabama,2016-09-02,3345651911,44-618-0600,122
184-39-0635,"Laughton Gent","66310 Sloan Drive",Montgomery,36104,Alabama,2016-09-02,3345651911,44-618-0600,112
186-44-5533,"Maximilien Jeannaud","3 Jenifer Park",Hyattsville,20784,Maryland,1927-08-03,3014516357,28-990-1568,124
186-44-5533,"Maximilien Jeannaud","3 Jenifer Park",Hyattsville,20784,Maryland,1927-08-03,3014516357,28-990-1568,108
186-44-5533,"Maximilien Jeannaud","3 Jenifer Park",Hyattsville,20784,Maryland,1927-08-03,3014516357,28-990-1568,100
186-49-1271,"Sofie Gange","8817 Thompson Trail",Jamaica,11407,"New York",2014-09-30,5166365797,78-297-6374,102
186-98-1056,"Kelsy Pocknell","2590 Pierstorff Way",Topeka,66667,Kansas,1972-01-26,7851909274,40-386-3571,102
186-98-1056,"Kelsy Pocknell","2590 Pierstorff Way",Topeka,66667,Kansas,1972-01-26,7851909274,40-386-3571,122
186-98-1056,"Kelsy Pocknell","2590 Pierstorff Way",Topeka,66667,Kansas,1972-01-26,7851909274,40-386-3571,114
187-90-8458,"Guy Schimonek","71 Becker Terrace","Saint Paul",55123,Minnesota,1945-06-24,6126637177,14-384-2939,102
187-90-8458,"Guy Schimonek","71 Becker Terrace","Saint Paul",55123,Minnesota,1945-06-24,6126637177,14-384-2939,108
187-90-8458,"Guy Schimonek","71 Becker Terrace","Saint Paul",55123,Minnesota,1945-06-24,6126637177,14-384-2939,104
187-90-8458,"Guy Schimonek","71 Becker Terrace","Saint Paul",55123,Minnesota,1945-06-24,6126637177,14-384-2939,100
187-90-8458,"Guy Schimonek","71 Becker Terrace","Saint Paul",55123,Minnesota,1945-06-24,6126637177,14-384-2939,110
187-97-7293,"Shawna Waterstone","94634 Waywood Parkway",Trenton,8619,"New Jersey",1945-09-19,6094882630,82-858-3085,100
191-06-7549,"Nettle Blenkhorn","5522 Dovetail Hill",Atlanta,31196,Georgia,1916-08-24,4047912499,88-111-7817,106
191-11-7124,"Brod Belfitt","07384 Continental Avenue",Lincoln,68524,Nebraska,1953-09-11,4025976090,22-285-1947,106
191-11-7124,"Brod Belfitt","07384 Continental Avenue",Lincoln,68524,Nebraska,1953-09-11,4025976090,22-285-1947,112
191-11-7124,"Brod Belfitt","07384 Continental Avenue",Lincoln,68524,Nebraska,1953-09-11,4025976090,22-285-1947,124
191-33-5167,"Liana Benezet","1 Commercial Terrace",Norcross,30092,Georgia,1939-10-23,6782145643,78-297-6374,102
191-52-4158,"Clemmie Dickons","4370 Glacier Hill Hill",Charlotte,28210,"North Carolina",1998-12-31,7046922969,64-866-6708,106
191-52-4158,"Clemmie Dickons","4370 Glacier Hill Hill",Charlotte,28210,"North Carolina",1998-12-31,7046922969,64-866-6708,116
191-52-4158,"Clemmie Dickons","4370 Glacier Hill Hill",Charlotte,28210,"North Carolina",1998-12-31,7046922969,64-866-6708,122
191-52-4158,"Clemmie Dickons","4370 Glacier Hill Hill",Charlotte,28210,"North Carolina",1998-12-31,7046922969,64-866-6708,120
192-53-5297,"Felecia McCartney","55 Crownhardt Circle",Portland,97240,Oregon,1912-09-29,9713549995,40-386-3571,114
192-53-5297,"Felecia McCartney","55 Crownhardt Circle",Portland,97240,Oregon,1912-09-29,9713549995,40-386-3571,122
192-53-5297,"Felecia McCartney","55 Crownhardt Circle",Portland,97240,Oregon,1912-09-29,9713549995,40-386-3571,102
193-32-4652,"Devonne Cowley","31906 Kropf Lane",Montgomery,36195,Alabama,1960-01-16,3341938298,52-271-5785,110
193-32-4652,"Devonne Cowley","31906 Kropf Lane",Montgomery,36195,Alabama,1960-01-16,3341938298,52-271-5785,114
193-32-4652,"Devonne Cowley","31906 Kropf Lane",Montgomery,36195,Alabama,1960-01-16,3341938298,52-271-5785,122
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,110
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,120
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,122
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,114
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,124
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,104
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,100
193-64-7860,"Magnum Gerling","40 Vera Junction",Orlando,32803,Florida,1942-11-20,4079227538,96-251-8140,102
194-02-3189,"Kim Iohananof","4138 Arkansas Crossing",Washington,20210,"District of Columbia",1904-11-30,2026873891,26-647-2021,102
194-02-3189,"Kim Iohananof","4138 Arkansas Crossing",Washington,20210,"District of Columbia",1904-11-30,2026873891,26-647-2021,124
195-10-1006,"Sansone Costy","9 Talisman Trail",Tacoma,98464,Washington,1939-01-20,2534488041,26-647-2021,124
195-10-1006,"Sansone Costy","9 Talisman Trail",Tacoma,98464,Washington,1939-01-20,2534488041,26-647-2021,102
196-80-9763,"Pollyanna Emmatt","625 Pennsylvania Hill",Houston,77271,Texas,2015-09-22,7134538146,77-304-4805,108
196-80-9763,"Pollyanna Emmatt","625 Pennsylvania Hill",Houston,77271,Texas,2015-09-22,7134538146,77-304-4805,104
197-31-5888,"Ashton Murie","1793 Mitchell Avenue",Dallas,75241,Texas,1967-08-22,4693425118,52-271-5785,110
197-31-5888,"Ashton Murie","1793 Mitchell Avenue",Dallas,75241,Texas,1967-08-22,4693425118,52-271-5785,122
197-31-5888,"Ashton Murie","1793 Mitchell Avenue",Dallas,75241,Texas,1967-08-22,4693425118,52-271-5785,114
200-94-1797,"Samantha Rookeby","8440 Morningstar Park",Reston,22096,Virginia,1916-06-09,5714531286,26-647-2021,102
200-94-1797,"Samantha Rookeby","8440 Morningstar Park",Reston,22096,Virginia,1916-06-09,5714531286,26-647-2021,124
201-99-9915,"Niel Atcherley","5 Tomscot Street",Olympia,98506,Washington,1946-03-23,3602376667,22-323-0813,114
201-99-9915,"Niel Atcherley","5 Tomscot Street",Olympia,98506,Washington,1946-03-23,3602376667,22-323-0813,110
201-99-9915,"Niel Atcherley","5 Tomscot Street",Olympia,98506,Washington,1946-03-23,3602376667,22-323-0813,106
202-08-7294,"Gleda Heffy","3 Wayridge Park",Pocatello,83206,Idaho,1985-10-11,2086387739,26-647-2021,102
202-08-7294,"Gleda Heffy","3 Wayridge Park",Pocatello,83206,Idaho,1985-10-11,2086387739,26-647-2021,124
202-72-7537,"Bennie Ezzle","8 Linden Point",Rochester,14614,"New York",2018-02-16,5858580580,99-416-9999,100
203-13-9456,"Silvana Postians","6675 Debra Trail",Cincinnati,45213,Ohio,1952-12-09,5133119719,26-647-2021,102
203-13-9456,"Silvana Postians","6675 Debra Trail",Cincinnati,45213,Ohio,1952-12-09,5133119719,26-647-2021,124
203-33-8241,"Elsie Quilleash","3 Corscot Place",Sacramento,95823,California,1931-07-12,5109565664,05-212-3704,104
203-42-2448,"Theadora Emmerson","3 Burning Wood Drive","New York City",10019,"New York",1941-10-06,7186645095,22-285-1947,106
203-42-2448,"Theadora Emmerson","3 Burning Wood Drive","New York City",10019,"New York",1941-10-06,7186645095,22-285-1947,124
203-42-2448,"Theadora Emmerson","3 Burning Wood Drive","New York City",10019,"New York",1941-10-06,7186645095,22-285-1947,112
203-84-1339,"Gena Babst","607 Prairie Rose Avenue","San Francisco",94116,California,1994-06-14,4154073833,52-271-5785,114
203-84-1339,"Gena Babst","607 Prairie Rose Avenue","San Francisco",94116,California,1994-06-14,4154073833,52-271-5785,122
203-84-1339,"Gena Babst","607 Prairie Rose Avenue","San Francisco",94116,California,1994-06-14,4154073833,52-271-5785,110
204-41-1029,"Steffi Sugge","7099 Forster Drive","Oklahoma City",73124,Oklahoma,1973-06-17,4056673887,22-323-0813,106
204-41-1029,"Steffi Sugge","7099 Forster Drive","Oklahoma City",73124,Oklahoma,1973-06-17,4056673887,22-323-0813,110
204-41-1029,"Steffi Sugge","7099 Forster Drive","Oklahoma City",73124,Oklahoma,1973-06-17,4056673887,22-323-0813,114
204-46-1564,"Dorette Spivey","31080 Pearson Junction",Augusta,30905,Georgia,2020-10-21,7068253544,77-304-4805,108
204-46-1564,"Dorette Spivey","31080 Pearson Junction",Augusta,30905,Georgia,2020-10-21,7068253544,77-304-4805,104
204-49-8294,"Justis De Ambrosi","481 La Follette Center",Dayton,45454,Ohio,1936-06-18,9372901692,74-575-2423,108
204-49-8294,"Justis De Ambrosi","481 La Follette Center",Dayton,45454,Ohio,1936-06-18,9372901692,74-575-2423,124
204-49-8294,"Justis De Ambrosi","481 La Follette Center",Dayton,45454,Ohio,1936-06-18,9372901692,74-575-2423,122
204-49-8294,"Justis De Ambrosi","481 La Follette Center",Dayton,45454,Ohio,1936-06-18,9372901692,74-575-2423,116
206-19-3646,"Adena Mourton","87032 Oak Place",Baltimore,21265,Maryland,1930-03-24,4102221268,39-256-1100,110
206-19-3646,"Adena Mourton","87032 Oak Place",Baltimore,21265,Maryland,1930-03-24,4102221268,39-256-1100,116
206-19-3646,"Adena Mourton","87032 Oak Place",Baltimore,21265,Maryland,1930-03-24,4102221268,39-256-1100,104
206-19-3646,"Adena Mourton","87032 Oak Place",Baltimore,21265,Maryland,1930-03-24,4102221268,39-256-1100,100
206-73-5019,"Cesya Leverette","7 East Place",Charlotte,28210,"North Carolina",1959-01-14,7042273601,52-271-5785,110
