case_id,stateofcase,court_rules,ruling,judge,dept_num,litigating_attny,max(emp_ssn),client_ssn
866292,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Vivienne Shadwick,7692-120,298-42-6325,499-22-1580,568-62-1150
866844,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Crissie Vasiltsov,1489-100,124-06-6949,622-24-7567,857-68-7071
867918,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Alie Voules,1489-100,763-47-7190,622-24-7567,753-73-8073
869595,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Cole Jandak,2423-116,452-11-7128,531-27-9690,877-22-0787
870025,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Abdul Watkiss,1568-108,183-23-2741,163-73-4864,860-72-7808
871108,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Cad Segot,2939-100,801-27-8471,446-83-3410,680-27-4259
871973,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rod Neeves,6401-100,597-59-4342,435-94-4433,845-36-1518
873390,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Dill Mycroft,6708-106,649-09-6986,530-30-0774,805-61-5864
874296,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Farlay Argrave,2911-114,206-13-8461,387-25-1188,706-84-1520
875189,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Hervey Snasdell,1947-124,586-19-1720,589-60-0085,439-16-1273
877046,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Peterus Garrison,5785-104,188-70-4037,593-99-3479,460-27-4072
877491,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cathrine Ben,1568-124,168-48-7836,432-26-8411,104-86-3903
879209,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Horatia Peyes,8140-122,143-12-9031,577-73-3771,366-76-3470
879547,in_court,https://www.courts.wa.gov/court_rules/,guilty,Robby O'Hagerty,8140-110,721-77-2831,201-58-3220,713-46-1611
879594,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Broddie Deighan,7692-120,626-83-2558,626-83-2558,581-29-5070
880111,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jennine Crosston,8140-110,781-25-2194,788-77-5777,218-18-9819
880398,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Chilton Advani,6401-100,276-67-0571,781-10-6571,600-64-1055
880677,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Jamesy Monsey,7922-124,194-07-2715,417-41-0144,492-71-3837
880899,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Elysia Waghorn,0813-114,178-87-3458,663-88-8438,683-04-4200
880993,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Fernande Lowings,1489-124,368-13-8919,755-42-9395,812-71-4992
881033,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Tirrell Ikins,2423-108,728-36-9975,728-36-9975,610-39-3792
882327,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Art Hinksen,2423-124,778-70-9848,240-39-4866,703-88-6375
882652,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Jarred Keinrat,4268-124,685-85-0594,539-48-2897,887-09-8892
882821,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Vladimir Tenaunt,4773-102,270-50-0293,348-76-4984,730-17-8957
883050,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Stesha Zuanelli,4700-104,830-30-9433,104-61-6529,314-97-9985
884138,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Gusta Grammer,2911-118,213-93-0122,381-97-9579,704-56-7134
884406,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Everett Govinlock,1489-124,306-71-3493,286-08-6820,748-47-5984
884563,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Chrystal Philippet,1489-124,755-42-9395,306-71-3493,857-59-3664
885641,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Elvis Ick,0600-112,138-97-1517,595-36-5550,562-13-4509
885696,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Virgil Larkings,1100-116,604-42-3360,537-19-5854,624-49-9692
885706,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Elliott Fernez,2423-108,651-23-1790,754-42-0766,610-39-3792
886335,in_court,https://www.courts.wa.gov/court_rules/,guilty,Sharyl Westlake,4805-108,764-56-6492,650-81-3497,421-51-0846
886667,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Elias Persich,4700-104,564-13-6541,496-44-3158,314-97-9985
886685,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Kennett Prator,7692-120,628-35-8432,626-83-2558,642-22-6066
887922,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Rod Elington,8140-104,882-53-4895,869-93-4051,392-71-9774
889204,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bertie Stoves,2021-124,176-76-2512,792-55-1607,779-24-6918
889461,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Barbee Aronoff,7692-118,599-45-5344,599-45-5344,695-82-8644
890633,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Lian Esch,4613-118,392-97-5340,648-93-5262,298-91-1653
890742,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Doris Gypson,0813-114,770-13-1354,711-85-2696,267-22-7808
890889,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Roseanna Sam,0600-110,882-23-2908,391-17-3340,332-21-7771
891290,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Alanah Shilito,3571-114,740-51-3147,680-86-9500,359-25-2825
891515,in_court,https://www.courts.wa.gov/court_rules/,guilty,Manuel Rhead,8140-104,781-67-9372,869-93-4051,247-12-9025
892307,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Andras Slatford,1100-110,816-70-5401,885-10-8254,388-82-9828
892311,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Tris Dalli,7692-106,197-36-2154,197-36-2154,526-71-6884
892440,in_court,https://www.courts.wa.gov/court_rules/,guilty,Jone Janew,5785-114,681-81-2305,671-99-5556,373-59-9690
893418,resolved,https://www.courts.wa.gov/court_rules/,guilty,Roberta Jursch,6708-122,667-46-4297,332-17-6917,882-60-5289
893621,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Stormy Dryden,6708-122,147-25-5196,147-25-5196,806-99-1952
893773,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Wendell Ondrak,2423-122,111-12-2834,111-12-2834,178-40-2473
894604,in_court,https://www.courts.wa.gov/court_rules/,guilty,Eleonora Cumine,7692-118,780-59-2672,780-59-2672,695-82-8644
894665,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Kriste Akam,4805-108,764-56-6492,764-56-6492,221-81-1932
895345,resolved,https://www.courts.wa.gov/court_rules/,guilty,Harald Rowe,2939-100,801-27-8471,886-56-7000,396-64-0067
896639,resolved,https://www.courts.wa.gov/court_rules/,guilty,Rhoda Wash,2939-104,250-83-5541,699-18-9855,445-64-5214
896886,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Carleton Knipe,5785-122,462-24-2809,416-18-5656,833-10-6870
897748,resolved,https://www.courts.wa.gov/court_rules/,guilty,Ivette Ianitti,6374-102,327-54-2736,327-54-2736,578-48-5356
899396,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Trey Risbrough,0813-110,287-83-1678,382-05-4321,747-31-8579
901941,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tymothy Stothart,2939-110,887-66-6020,887-66-6020,682-24-3925
902308,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Georgiana Messum,4613-106,214-41-4846,734-33-6049,868-28-9152
902425,resolved,https://www.courts.wa.gov/court_rules/,guilty,Dom Cobb,2939-110,537-24-1002,832-55-6623,348-72-6005
902650,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Sharity Ivimy,1100-104,738-33-5317,872-17-9239,507-48-5204
902881,in_court,https://www.courts.wa.gov/court_rules/,guilty,Ellen Clemont,1568-124,432-26-8411,168-48-7836,860-25-4968
903445,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Christophorus Garahan,2939-100,324-29-1781,886-56-7000,132-49-1376
903543,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Iver Eusden,7692-106,636-88-4987,742-13-0083,830-27-1975
903901,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Elonore Kumaar,3571-122,398-03-2606,684-61-2022,592-81-7835
904484,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Myles Pascho,8140-122,121-92-1607,879-83-9746,437-42-5035
904673,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Tracey Veronique,2939-110,556-29-9446,556-29-9446,443-19-6804
904932,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dickie Meins,6708-120,886-97-5882,393-73-3856,428-27-0597
905015,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Rafi Adrian,8140-120,333-04-0667,890-27-5563,311-20-5917
905952,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sorcha Strute,1947-112,508-06-8961,127-98-6975,176-52-9376
906074,in_court,https://www.courts.wa.gov/court_rules/,guilty,Salomon Killingworth,2939-108,149-44-1921,116-05-2373,396-65-9199
907404,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Padraic Bennough,0600-112,274-42-2902,595-36-5550,597-12-1857
908255,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sylas Pahl,7817-106,649-04-2975,649-04-2975,861-96-0815
908437,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Tilda Hale,4613-118,850-83-4555,648-93-5262,326-68-1618
908933,resolved,https://www.courts.wa.gov/court_rules/,guilty,Viviana Abbett,1100-104,738-33-5317,377-71-3976,388-70-1696
909354,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Gretta Caltun,1947-112,127-98-6975,508-06-8961,773-68-9914
909515,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Flossie Tallet,6401-104,436-33-1850,590-90-9378,843-47-7622
910117,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Budd Lidell,0813-110,307-70-6151,529-91-5824,557-10-0169
910149,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Othella Abrahamsson,3704-104,387-58-6249,800-29-9360,403-10-7636
911862,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Millard Du Barry,2423-124,778-70-9848,881-63-9972,875-61-0295
916038,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Lawton Tichner,8140-104,781-67-9372,882-53-4895,125-85-8796
916204,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Pip Cotton,2021-124,646-02-6477,176-76-2512,742-42-2042
916713,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ulrika Temperley,2939-100,446-83-3410,712-06-2292,443-32-9331
916726,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Natalya Twinn,1100-100,887-58-5875,348-28-4231,650-24-0226
916966,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Reilly Scrafton,2021-124,176-76-2512,792-55-1607,367-98-8438
917473,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Tadd Maxweell,6401-114,344-66-8763,825-25-8759,845-03-0141
918378,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Pebrook Ferroli,4268-124,447-67-6459,861-61-9976,675-77-6673
919049,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bekki Longbottom,4773-118,504-40-6876,832-54-9261,537-12-4761
919435,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Sam MacAree,8140-124,667-31-9496,166-66-0721,840-91-3483
923165,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Daniele Guthrum,8140-110,201-58-3220,721-77-2831,541-56-9157
925127,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jobina Gonzales,5785-114,671-99-5556,681-81-2305,554-28-7056
926673,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Deana Berndsen,2911-114,307-54-2627,149-29-8407,784-87-2935
927406,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Cherry Pay,2939-110,129-89-0414,722-84-6376,312-69-0502
927458,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Nanon Cottell,1100-110,885-10-8254,365-23-7360,624-71-0248
927469,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Darcy Causton,1568-100,723-78-7511,723-78-7511,860-89-2355
930749,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Janie Blundon,6401-124,232-96-9409,886-06-2383,283-74-5052
930767,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Ozzy Dell Casa,6708-120,472-29-6570,886-97-5882,809-05-9247
932860,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Camilla Barneveld,2939-100,801-27-8471,856-13-9614,522-51-0270
933059,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Nari Rawcliffe,6401-100,501-74-8750,150-30-3099,449-41-2554
933327,in_court,https://www.courts.wa.gov/court_rules/,guilty,Linet Andryunin,6374-102,172-21-9750,327-54-2736,488-13-1804
934439,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Fax Cunnow,4613-118,564-90-4413,392-97-5340,561-11-9960
935434,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Sasha Naerup,6401-100,150-30-3099,375-80-3968,165-97-2738
935452,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rudolph Chamberlin,1100-110,176-02-1483,816-70-5401,624-71-0248
935730,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Vidovic Reinard,2939-100,801-27-8471,324-29-1781,628-78-0033
935981,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Lind Hartigan,8757-122,529-73-5495,708-16-1255,118-56-2590
936118,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Clarette Meneux,8140-104,544-78-8318,781-67-9372,724-72-8399
936167,resolved,https://www.courts.wa.gov/court_rules/,guilty,Kingsly Groneway,8140-102,853-02-8496,798-69-9759,365-18-2562
936734,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Kaye Hercock,1568-100,684-88-9724,253-94-4830,793-16-9643
936955,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Moses Poacher,5785-110,334-46-8368,485-36-2079,219-17-9000
936968,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Gearalt Ashcroft,4268-106,388-98-4676,841-01-7263,765-15-2167
937459,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Margette Bazek,2423-116,284-39-2398,763-09-1615,791-67-6771
937682,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Carlynne Bremley,1568-124,212-25-3602,212-25-3602,544-80-5577
940350,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Deane Gatman,5785-114,346-63-1828,681-81-2305,866-29-4953
940866,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Merilyn Dowsey,7692-120,463-94-3472,628-35-8432,568-62-1150
941178,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Brittaney Banaszczyk,8757-112,607-33-8140,607-33-8140,610-67-0140
941869,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Magnum Pargeter,2939-104,737-42-2809,709-44-1544,131-29-2897
941928,resolved,https://www.courts.wa.gov/court_rules/,guilty,Ferdinand Hadgraft,8140-100,102-51-9499,283-73-0943,539-43-7396
943616,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Janeen Culp,0813-110,454-74-9267,307-70-6151,557-10-0169
944525,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Fionna Jorden,2939-110,722-84-6376,722-84-6376,629-58-9343
944825,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Brittni Haith,0813-110,154-07-9921,154-07-9921,586-26-5649
945912,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Lela Cattemull,2423-108,254-92-4227,543-58-4638,173-50-4821
946070,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Kirbie Del Castello,8140-122,121-92-1607,121-92-1607,241-83-7732
946403,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Dorelia Seide,4613-106,144-49-6336,725-40-9247,868-28-9152
946515,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Rollo Snelgar,6401-100,150-30-3099,375-80-3968,660-04-9295
946958,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Austina Fryers,6401-100,150-30-3099,312-19-1735,449-41-2554
947009,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Betta Sheerin,8140-102,217-32-5035,818-77-8533,432-80-9733
948502,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Vivia Ashtonhurst,8757-112,261-18-2166,607-33-8140,618-90-8347
948580,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Eldredge Brenard,1100-110,481-76-2247,484-98-8951,651-65-7040
951679,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Marven Backen,4773-104,551-96-0032,551-96-0032,731-17-8521
953990,in_court,https://www.courts.wa.gov/court_rules/,guilty,Crista McGavin,6374-102,327-54-2736,172-21-9750,816-49-0291
954860,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Carolin Krolak,0600-112,595-36-5550,569-78-6620,766-55-6511
957015,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Freemon Purselowe,0813-114,489-03-0353,631-32-6477,752-09-4321
960154,in_court,https://www.courts.wa.gov/court_rules/,guilty,Eula Celez,8140-124,140-86-5145,140-86-5145,240-10-8370
960976,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Mattheus Wyllt,2939-110,820-05-8945,548-26-4588,443-19-6804
961362,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Johnny Abbison,4613-118,392-97-5340,392-97-5340,866-61-2854
961918,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Ajay Grishukhin,2021-124,792-55-1607,646-02-6477,467-48-7617
962542,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Erhart Spadoni,1947-112,424-39-4576,701-19-8712,773-68-9914
962751,resolved,https://www.courts.wa.gov/court_rules/,guilty,Angelika Murfin,2021-124,792-55-1607,176-76-2512,373-68-1287
962781,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Kaylyn Rogeron,6401-104,402-47-8834,769-02-7224,660-77-5953
965294,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Orland Bonwell,3571-102,188-25-5404,474-15-6152,357-98-4586
965295,in_court,https://www.courts.wa.gov/court_rules/,guilty,Silvester Varvara,7692-106,197-36-2154,521-96-2669,684-85-7206
965844,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Bancroft Folliott,4613-106,144-49-6336,214-41-4846,707-55-1650
965979,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Myrtie Medd,5785-122,855-92-2872,444-09-0062,419-03-7773
966942,in_court,https://www.courts.wa.gov/court_rules/,guilty,Annette Jenkyn,1100-110,513-50-6056,481-76-2247,453-38-5622
968472,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Melissa Heinz,1489-124,368-13-8919,368-13-8919,531-21-1392
969173,in_court,https://www.courts.wa.gov/court_rules/,guilty,Merrilee Drew-Clifton,2911-106,857-30-6415,857-30-6415,783-86-1880
970507,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Jeri MacDiarmid,6374-102,523-12-5214,327-54-2736,772-83-3329
976478,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Ann-marie Towell,8140-104,869-93-4051,882-53-4895,717-16-4991
976583,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Pincus Smalecombe,3360-106,531-28-3522,276-91-5763,307-52-0398
976790,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Margit Stanfield,6708-122,147-25-5196,332-17-6917,571-39-7628
977126,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Octavius Rubartelli,4805-108,202-06-2837,727-41-2052,549-70-2421
978815,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Theo Nulty,1100-104,710-23-9657,827-01-0136,620-70-5168
980686,in_court,https://www.courts.wa.gov/court_rules/,guilty,Aguste Nibley,3571-114,740-51-3147,891-68-1137,274-93-1504
981975,resolved,https://www.courts.wa.gov/court_rules/,guilty,Gertie Brannon,2423-124,489-01-7995,852-49-1213,792-03-2752
982874,resolved,https://www.courts.wa.gov/court_rules/,not guilty,Tore Keepin,6401-100,435-94-4433,427-38-2608,165-97-2738
983862,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Towney Waddicor,8140-102,135-16-6640,135-16-6640,713-20-5850
984703,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Karoline Rosenfarb,6708-116,525-18-0199,867-22-7460,865-50-5396
986535,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Georgine Heak,7922-124,357-51-8624,258-69-7111,517-55-0857
986759,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Flint Windrum,3360-106,267-78-7221,400-37-3845,772-22-8956
988272,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Sapphire Loughney,6401-100,375-80-3968,597-59-4342,289-82-9068
989637,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Merry Pegden,0813-106,567-16-4962,821-45-0681,747-27-7927
990705,in_court,https://www.courts.wa.gov/court_rules/,guilty,Hirsch Shepeard,0813-106,821-45-0681,821-45-0681,557-44-3432
990966,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Jaquith Canet,6401-110,786-36-0678,291-47-1944,891-92-9448
992618,in_progress,https://www.courts.wa.gov/court_rules/,guilty,Halli Craddock,5785-104,248-58-1172,893-88-4777,689-61-5613
993156,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,Tasha Jancey,6374-102,523-12-5214,172-21-9750,639-40-1982
993287,in_progress,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Mahalia Eales,8140-114,619-18-9658,730-48-7842,727-98-4500
994176,resolved,https://kingcounty.gov/courts/clerk/rules.aspx,guilty,Pepillo Fawson,2423-108,754-42-0766,754-42-0766,877-85-2016
995115,resolved,https://www.courts.wa.gov/court_rules/,guilty,Maddy Teliga,1100-110,365-23-7360,513-50-6056,186-49-1271
995297,in_court,https://www.courts.wa.gov/court_rules/,not guilty,Calhoun Fandrey,0813-114,711-85-2696,711-85-2696,747-61-8994
996115,in_progress,https://www.courts.wa.gov/court_rules/,not guilty,La verne Balme,9999-100,470-42-6925,740-71-9401,503-36-2978
997954,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Wainwright Rule,0813-110,598-24-8401,529-91-5824,268-01-2798
998462,in_court,https://kingcounty.gov/courts/clerk/rules.aspx,not guilty,Kimbra Samwayes,4700-104,104-61-6529,788-21-9575,493-12-2997
